continent,superregion,region,area,province,location_type,location_name,hexcode,topography,vegetation,climate,religion,culture,raw_material,natural_harbor_suitability,owner,cores,old_province_number
north_america,broken_lands_superregion,broken_isles_region,zamrobst_area,iforiail,land,iforiail,30613b,flatland,grasslands,continental,,,unknown,0.25,,,2799
north_america,broken_lands_superregion,broken_isles_region,zamrobst_area,fadlecaiarser,land,fadlecaiarser,445820,flatland,grasslands,continental,,,unknown,0.25,,,1752
north_america,broken_lands_superregion,broken_isles_region,zamrobst_area,fadlecarser,land,fadlecarser,c356ad,flatland,grasslands,continental,,,unknown,0.25,,,1751
north_america,broken_lands_superregion,broken_isles_region,themaria_area,verencel,land,verencel,434c7e,flatland,grasslands,continental,,,unknown,0.25,,,1746
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,arrzreth_area,sagahmadr,land,sagahmadr,c3524f,flatland,grasslands,continental,,,unknown,,,,1749
north_america,broken_lands_superregion,broken_isles_region,themaria_area,dhancost,land,dhancost,bb5a4f,flatland,grasslands,continental,,,unknown,0.25,,,1247
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,baschykha_area,sherdalh,land,sherdalh,555b2e,flatland,grasslands,continental,,,unknown,,,,2482
north_america,broken_lands_superregion,broken_isles_region,themaria_area,dalliande,land,dalliande,bb5ead,flatland,grasslands,continental,,,unknown,0.25,,,1249
north_america,broken_lands_superregion,broken_isles_region,reithemar_area,thilore,land,thilore,3b5c7e,flatland,grasslands,continental,,,unknown,0.25,,,1248
north_america,broken_lands_superregion,broken_isles_region,cymailean_area,celodircal,land,celodircal,2fae4e,flatland,grasslands,continental,,,unknown,0.25,,,2801
north_america,broken_lands_superregion,broken_isles_region,cymailean_area,cannbeloch,land,cannbeloch,894b71,flatland,grasslands,continental,,,unknown,0.25,,,2802
north_america,broken_lands_superregion,broken_isles_region,cymailean_area,fadhionan,land,fadhionan,a7ae88,flatland,grasslands,continental,,,unknown,0.25,,,2800
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,baschykha_area,aklkan,land,aklkan,d23718,flatland,grasslands,continental,,,unknown,,,,2820
north_america,broken_lands_superregion,broken_isles_region,themaria_area,trithemar,land,trithemar,e07b7b,flatland,grasslands,continental,,,unknown,,,,1273
north_america,broken_lands_superregion,broken_isles_region,reithemar_area,rhascost,land,rhascost,ba56ad,flatland,grasslands,continental,,,unknown,0.25,,,1245
north_america,broken_lands_superregion,broken_isles_region,reithemar_area,rhedhiande,land,rhedhiande,3abc20,flatland,grasslands,continental,,,unknown,0.25,,,1246
north_america,broken_lands_superregion,broken_isles_region,morail_area,drominarcant,land,drominarcant,39a420,flatland,grasslands,continental,,,unknown,0.25,,,1234
north_america,broken_lands_superregion,broken_isles_region,morail_area,serenailean,land,serenailean,383820,flatland,grasslands,continental,,,unknown,0.25,,,1230
north_america,broken_lands_superregion,broken_isles_region,morail_area,arbcyrr,land,arbcyrr,1f405f,flatland,grasslands,continental,,,unknown,0.25,,,2516
north_america,broken_lands_superregion,dalaire_region,arbcost_area,iadhthil,land,iadhthil,ba524f,flatland,grasslands,continental,,,unknown,0.25,,,1243
north_america,broken_lands_superregion,broken_isles_region,reithemar_area,aistin,land,aistin,3a547e,flatland,grasslands,continental,,,unknown,0.25,,,1244
north_america,broken_lands_superregion,broken_isles_region,morail_area,gliosail,land,gliosail,b8324f,flatland,grasslands,continental,,,unknown,0.25,,,1227
north_america,broken_lands_superregion,broken_isles_region,morail_area,gahmail,land,gahmail,38fc7e,flatland,grasslands,continental,,,unknown,0.25,,,1228
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,baschykha_area,regurkhez,land,regurkhez,d1f604,flatland,grasslands,continental,,,unknown,,,,1318
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,hehadepar_area,akewredar,land,akewredar,b9424f,flatland,grasslands,continental,,,unknown,,,,1235
north_america,broken_lands_superregion,dalaire_region,stalwart_outpost_area,stalwart_outpost,land,stalwart_outpost,c99759,flatland,grasslands,continental,,,unknown,0.25,,,2787
north_america,broken_lands_superregion,dalaire_region,stalwart_outpost_area,forlorn_isle,land,forlorn_isle,b586ad,flatland,grasslands,continental,,,unknown,0.25,,,1205
north_america,broken_lands_superregion,dalaire_region,frondvagr_area,frondvagr,land,frondvagr,348020,flatland,grasslands,continental,,,unknown,0.25,,,1202
north_america,broken_lands_superregion,dalaire_region,teirawood_border_area,ambrstrond,land,ambrstrond,b4824f,flatland,grasslands,continental,,,unknown,0.25,,,1203
north_america,broken_lands_superregion,dalaire_region,teirawood_border_area,gufvidr,land,gufvidr,34847e,flatland,grasslands,continental,,,unknown,0.25,,,1204
north_america,broken_lands_superregion,dalaire_region,glowing_eye_wood_area,teirawood,land,teirawood,358c7e,flatland,grasslands,continental,,,unknown,,,,1208
north_america,broken_lands_superregion,dalaire_region,frondvagr_area,teiraine,land,teiraine,b58a4f,flatland,grasslands,continental,,,incense,,,,1207
north_america,broken_lands_superregion,dalaire_region,glowing_eye_wood_area,cerrik,land,cerrik,359020,flatland,grasslands,continental,,,unknown,,,,1210
north_america,broken_lands_superregion,dalaire_region,glowing_eye_wood_area,nedfot,land,nedfot,b58ead,flatland,grasslands,continental,,,unknown,,,,1209
north_america,broken_lands_superregion,dalaire_region,casnallin_area,glioslun,land,glioslun,36947e,flatland,grasslands,continental,,,unknown,,,,1212
north_america,broken_lands_superregion,dalaire_region,glowing_eye_wood_area,orlas,land,orlas,b5924f,flatland,grasslands,continental,,,unknown,,,,1211
north_america,broken_lands_superregion,dalaire_region,teirawood_border_area,ayrhol,land,ayrhol,d92880,flatland,grasslands,continental,,,unknown,0.25,,,2851
north_america,broken_lands_superregion,dalaire_region,teirawood_border_area,woodsborder,land,woodsborder,66409a,flatland,grasslands,continental,,,unknown,,,,2852
north_america,broken_lands_superregion,dalaire_region,frondvagr_area,kaldstron,land,kaldstron,c91da7,flatland,grasslands,continental,,,unknown,0.25,,,2846
north_america,broken_lands_superregion,dalaire_region,frondvagr_area,feldtre,land,feldtre,3de150,flatland,grasslands,continental,,,unknown,,,,2847
north_america,broken_lands_superregion,dalaire_region,frondvagr_area,hafnar,land,hafnar,dcda53,flatland,grasslands,continental,,,unknown,0.25,,,2845
north_america,broken_lands_superregion,dalaire_region,casnallin_area,casnallin,land,casnallin,c3e78c,flatland,grasslands,continental,,,unknown,,,,2849
north_america,broken_lands_superregion,dalaire_region,casnallin_area,dalairevar,land,dalairevar,b47ead,flatland,grasslands,continental,,,unknown,,,,1201
north_america,broken_lands_superregion,dalaire_region,baidhvar_area,pirllen,land,pirllen,70b700,flatland,grasslands,continental,,,unknown,,,,2848
north_america,broken_lands_superregion,dalaire_region,eabhagahm_area,tundens,land,tundens,efc180,flatland,grasslands,continental,,,unknown,,,,2853
north_america,broken_lands_superregion,dalaire_region,eabhagahm_area,reianobaith,land,reianobaith,b69ead,flatland,grasslands,continental,,,unknown,,,,1217
north_america,broken_lands_superregion,dalaire_region,flottnord_area,stolkltur,land,stolkltur,b69a4f,flatland,grasslands,continental,,,unknown,0.25,,,1215
north_america,broken_lands_superregion,dalaire_region,flottnord_area,votsend,land,votsend,369820,flatland,grasslands,continental,,,unknown,0.25,,,1214
north_america,broken_lands_superregion,dalaire_region,flottnord_area,hasyni,land,hasyni,b696ad,flatland,grasslands,continental,,,unknown,0.25,,,1213
north_america,broken_lands_superregion,dalaire_region,flottnord_area,fjelstron,land,fjelstron,358820,flatland,grasslands,continental,,,unknown,0.25,,,1206
north_america,broken_lands_superregion,dalaire_region,eabhagahm_area,gahmuis,land,gahmuis,362020,flatland,grasslands,continental,,,unknown,,,,1218
north_america,broken_lands_superregion,dalaire_region,eabhagahm_area,belochenn,land,belochenn,372c7e,flatland,grasslands,continental,,,unknown,,,,1224
north_america,broken_lands_superregion,dalaire_region,klakutleg_area,ddwfntaro,land,ddwfntaro,383020,flatland,grasslands,continental,,,unknown,,,,1226
north_america,broken_lands_superregion,dalaire_region,throngrpuntur_area,proiatudadd,land,proiatudadd,b93ead,flatland,grasslands,continental,,,unknown,0.25,,,1233
north_america,broken_lands_superregion,dalaire_region,throngrpuntur_area,beinijord,land,beinijord,383c7e,flatland,grasslands,continental,,,unknown,0.25,,,1232
north_america,broken_lands_superregion,dalaire_region,sjavarrust_area,tlemjord,land,tlemjord,b7224f,flatland,grasslands,continental,,,unknown,0.25,,,1219
north_america,broken_lands_superregion,dalaire_region,klakutleg_area,nurmar,land,nurmar,b72a4f,flatland,grasslands,continental,,,unknown,,,,1223
north_america,broken_lands_superregion,dalaire_region,sjavarrust_area,kalgre,land,kalgre,37247e,flatland,grasslands,continental,,,unknown,0.25,,,1220
north_america,broken_lands_superregion,dalaire_region,klakutleg_area,yefalaus,land,yefalaus,b7f6ad,flatland,grasslands,continental,,,unknown,,,,1225
north_america,broken_lands_superregion,dalaire_region,sjavarrust_area,brotistadr,land,brotistadr,372820,flatland,grasslands,continental,,,unknown,0.25,,,1222
north_america,broken_lands_superregion,dalaire_region,throngrpuntur_area,ndvariond,land,ndvariond,b836ad,flatland,grasslands,continental,,,unknown,0.25,,,1229
north_america,broken_lands_superregion,dalaire_region,throngrpuntur_area,grimmstig,land,grimmstig,b83a4f,flatland,grasslands,continental,,,unknown,0.25,,,1231
north_america,broken_lands_superregion,dalaire_region,molbrotio_area,eyjkasver,land,eyjkasver,c2aaa3,flatland,grasslands,continental,,,unknown,0.25,,,2789
north_america,broken_lands_superregion,dalaire_region,molbrotio_area,mijaeyjr,land,mijaeyjr,c25969,flatland,grasslands,continental,,,unknown,0.25,,,2790
north_america,broken_lands_superregion,dalaire_region,molbrotio_area,hvlurfloi,land,hvlurfloi,7e6bff,flatland,grasslands,continental,,,unknown,0.25,,,2791
north_america,broken_lands_superregion,dalaire_region,molbrotio_area,storshellan,land,storshellan,d3a32e,flatland,grasslands,continental,,,unknown,0.25,,,2792
north_america,broken_lands_superregion,dalaire_region,molbrotio_area,helgeyj,land,helgeyj,61d155,flatland,grasslands,continental,,,unknown,0.25,,,2793
north_america,broken_lands_superregion,dalaire_region,sjavarrust_area,sanureyj,land,sanureyj,ce9158,flatland,grasslands,continental,,,unknown,0.25,,,2794
north_america,broken_lands_superregion,dalaire_region,nyhofn_area,nyhofn,land,nyhofn,ce6546,flatland,grasslands,continental,,,unknown,0.25,,,2795
north_america,broken_lands_superregion,dalaire_region,nyhofn_area,yrstjerdin,land,yrstjerdin,b784ff,flatland,grasslands,continental,,,unknown,0.25,,,2796
north_america,broken_lands_superregion,dalaire_region,arbcost_area,aineuan,land,aineuan,ba4ead,flatland,grasslands,continental,,,unknown,0.25,,,1241
north_america,broken_lands_superregion,dalaire_region,arbcost_area,themarvar,land,themarvar,3a4c7e,flatland,grasslands,continental,,,unknown,0.25,,,1240
north_america,broken_lands_superregion,dalaire_region,fionveren_area,vartrin,land,vartrin,39ac20,flatland,grasslands,continental,,,unknown,,,,1238
north_america,broken_lands_superregion,dalaire_region,fionveren_area,irmathaine,land,irmathaine,b946ad,flatland,grasslands,continental,,,unknown,,,,1237
north_america,broken_lands_superregion,dalaire_region,fionveren_area,cymgab,land,cymgab,39447e,flatland,grasslands,continental,,,unknown,,,,1236
north_america,broken_lands_superregion,dalaire_region,baidhvar_area,monodemele,land,monodemele,347c7e,flatland,grasslands,continental,,,unknown,,,,1200
north_america,broken_lands_superregion,dalaire_region,baidhvar_area,baidhvar,land,baidhvar,369c7e,flatland,grasslands,continental,,,unknown,,,,1216
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,whetjul_area,feranradh,land,feranradh,b47a4f,flatland,grasslands,continental,,,unknown,,,,1199
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,whetjul_area,merstchos,land,merstchos,424820,flatland,grasslands,continental,,,unknown,,,,1744
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,whetjul_area,tagedram,land,tagedram,c246ad,flatland,grasslands,continental,,,unknown,,,,1743
north_america,broken_lands_superregion,forest_of_the_cursed_ones_region,hehadepar_area,tugrardir,land,tugrardir,3ab420,flatland,grasslands,continental,,,unknown,,,,1242
north_america,broken_lands_superregion,dalaire_region,glowing_eye_wood_area,teirhorgr,land,teirhorgr,ee2a37,flatland,grasslands,continental,,,unknown,,,,2850
north_america,broken_lands_superregion,dalaire_region,fionveren_area,ainetrin,land,ainetrin,b94a4f,flatland,grasslands,continental,,,unknown,,,,1239
north_america,eordand_superregion,randrunnse_region,anholtir_area,nazobcanobst,land,nazobcanobst,468020,flatland,grasslands,continental,,,unknown,0.25,,,1772
north_america,eordand_superregion,randrunnse_region,anholtir_area,karnel,land,karnel,c87a6e,flatland,grasslands,continental,,,unknown,0.25,,,2797
north_america,eordand_superregion,randrunnse_region,anholtir_area,gemradtiog,land,gemradtiog,6500ec,flatland,grasslands,continental,,,unknown,0.25,,,1984
north_america,eordand_superregion,randrunnse_region,armonadh_area,gelamlan,land,gelamlan,6300f8,flatland,grasslands,continental,,,unknown,0.25,,,1982
north_america,eordand_superregion,randrunnse_region,trimgarb_area,sicranach,land,sicranach,55a085,flatland,grasslands,continental,eordellon,peitar,fur,,H20,H20,2047
north_america,eordand_superregion,randrunnse_region,trimgarb_area,dubcadh,land,dubcadh,d97ead,flatland,grasslands,continental,eordellon,peitar,precursor_relics,,H20,H20,1967
north_america,eordand_superregion,randrunnse_region,armonadh_area,toreipadh,land,toreipadh,478820,flatland,grasslands,continental,,,unknown,0.25,,,1776
north_america,eordand_superregion,randrunnse_region,medhan_area,fasacglan,land,fasacglan,c78a4f,flatland,grasslands,continental,winter_court,snecboth,fur,,H19,"H19,U44",1777
north_america,eordand_superregion,randrunnse_region,armonadh_area,wyltgawin,land,wyltgawin,478c7e,flatland,grasslands,continental,,,unknown,0.25,,,1778
north_america,eordand_superregion,randrunnse_region,galbhan_area,eirminn,land,eirminn,5000e8,flatland,grasslands,continental,winter_court,snecboth,fish,0.25,H15,"H15,U45",1963
north_america,eordand_superregion,randrunnse_region,galbhan_area,monkriok,land,monkriok,4c547e,flatland,grasslands,continental,autumn_court,tuathak,copper,,H15,"H15,U45",1813
north_america,eordand_superregion,randrunnse_region,galbhan_area,slegcal,land,slegcal,4c4c7e,flatland,grasslands,continental,autumn_court,tuathak,gems,0.25,H15,"H15,U45",1809
north_america,eordand_superregion,randrunnse_region,galbhan_area,dolmthir,land,dolmthir,4f00f8,flatland,grasslands,continental,autumn_court,tuathak,fish,0.25,H15,"H15,U45",1962
north_america,eordand_superregion,randrunnse_region,jhorgashirr_area,darsnech,land,darsnech,489020,flatland,grasslands,continental,winter_court,snecboth,fish,0.25,H13,H13,1780
north_america,eordand_superregion,randrunnse_region,jhorgashirr_area,fogrim,land,fogrim,5100ec,flatland,grasslands,continental,autumn_court,tuathak,fur,0.25,H13,H13,1964
north_america,eordand_superregion,randrunnse_region,jhorgashirr_area,jhorgashirr,land,jhorgashirr,58747e,flatland,grasslands,continental,autumn_court,tuathak,salt,0.25,H13,H13,1965
north_america,eordand_superregion,randrunnse_region,jhorgashirr_area,garmcrabh,land,garmcrabh,587020,flatland,grasslands,continental,winter_court,snecboth,unknown,,H13,"H13,U44",1971
north_america,eordand_superregion,randrunnse_region,medhan_area,imatt,land,imatt,6200f4,flatland,grasslands,continental,winter_court,snecboth,unknown,,H19,"H19,U44",1981
north_america,eordand_superregion,randrunnse_region,gemradcurt_area,snecgrim,land,snecgrim,6400e8,flatland,grasslands,continental,winter_court,snecboth,fur,,H16,H16,1983
north_america,eordand_superregion,randrunnse_region,jhorgashirr_area,snecholle,land,snecholle,d876ad,flatland,grasslands,continental,autumn_court,snecboth,fish,0.25,H13,"H13,U44",1966
north_america,eordand_superregion,randrunnse_region,gemradcurt_area,murdbogg,land,murdbogg,598020,flatland,grasslands,continental,winter_court,snecboth,fish,0.25,H16,H16,1968
north_america,eordand_superregion,randrunnse_region,gemradcurt_area,gemradbogg,land,gemradbogg,587820,flatland,grasslands,continental,winter_court,snecboth,unknown,0.25,H16,H16,1970
