capital_continent,capital_superregion,tag,name,capital,court_language,culture_definition,religion_definition,accepted_cultures,tolerated_cultures,templates,color
asia,gozengun_superregion,V18,Samthalsu,noms16,soulseeker_ogre_dialect,soulseeker_ogre,sudomegi,,,,"(233, 116, 81)"
asia,yanshen_superregion,V19,Yanszin,yanzhong,jiangszun_dialect,jiangszun,high_philosophy,,,,"(52, 105, 159)"
asia,gozengun_superregion,V20,Zoherin Apunsorya,noms20,nuzenapu_harpy_dialect,nuzenapu_harpy,eagle_worship,,,,"(21, 25, 126)"
asia,yanshen_superregion,V21,Chinhu,kabiurgarko,beikling_dialect,beikling,devouring_path,,,,"(233, 166, 0)"
asia,yanshen_superregion,V22,Jianlin,jianlin,beikling_dialect,beikling,accretive_path,,,,"(130, 242, 242)"
asia,yanshen_superregion,V23,Luzhong,jincheng,beikling_dialect,beikling,devouring_path,,,,"(40, 20, 20)"
asia,gozengun_superregion,V24,Ashag Kuulgo,kozeixhu,shuvuush_dialect,shuvuush,saanorgegh,,,,"(208, 139, 98)"
asia,gozengun_superregion,V25,Hus Bhal,zougzengom,shuvuush_dialect,shuvuush,saanorgegh,,,,"(90, 95, 130)"
asia,gozengun_superregion,V26,Zunk Kuulgo,chadengan,shuvuush_dialect,shuvuush,saanorgegh,,,,"(185, 134, 219)"
asia,gozengun_superregion,V27,Nuwenara,hogunuug,giteuni_dialect,giteuni,neokttareum,,,,"(160, 45, 45)"
,,V28,Baztungh Khayus,,,,,,,,"(130, 180, 240)"
asia,rahen_superregion,V98,Shaman-Home,sarilavhan,shamadhan_dialect,shamadhan,high_philosophy,,,,"(90, 15, 20)"
asia,vimdatrong_superregion,V99,Kimni Solenh,khabtei_teleni,biengdi_dialect,biengdi,high_philosophy,,,,"(132, 108, 193)"
asia,yanshen_superregion,Y00,Sunrise Empire,tianlou,sun_elf_dialect,sun_elf,high_philosophy,,,,"(150, 65, 20)"
asia,yanshen_superregion,Y01,Azjakuma,shinukhorchi,horned_ogre_dialect,horned_ogre,devouring_path,,,,"(192, 50, 70)"
asia,yanshen_superregion,Y02,Jinqiu,jincheng,jiangszun_dialect,jiangszun,devouring_path,,,,"(48, 43, 50)"
asia,yanshen_superregion,Y03,Hubao,hubao,serene_harimari_dialect,serene_harimari,high_philosophy,,,,"(175, 143, 68)"
asia,yanshen_superregion,Y04,Anjiang,anjiang,jiangszun_dialect,jiangszun,high_philosophy,,,,"(106, 148, 196)"
asia,yanshen_superregion,Y05,Lanjinhui,lanjincun,jiangszun_dialect,jiangszun,accretive_path,,,,"(23, 107, 206)"
asia,yanshen_superregion,Y06,Yangcheng,yangcheng,jiangszun_dialect,jiangszun,high_philosophy,,,,"(41, 50, 105)"
asia,yanshen_superregion,Y07,Guhe,guhe,jiangszun_dialect,jiangszun,high_philosophy,,,,"(31, 106, 145)"
asia,yanshen_superregion,Y08,Yanzhong,yanzhong,jiangszun_dialect,jiangszun,high_philosophy,,,,"(67, 84, 140)"
asia,yanshen_superregion,Y09,Bianfang,bianfang,jiangszun_dialect,jiangszun,high_philosophy,,,,"(232, 232, 232)"
asia,yanshen_superregion,Y10,Yingzhen,yingzhen,jiangszun_dialect,jiangszun,devouring_path,,,,"(29, 64, 114)"
asia,vimdatrong_superregion,Y11,Wudikmen,zuoxu,szitu_dialect,szitu,accretive_path,,,,"(32, 55, 171)"
asia,vimdatrong_superregion,Y12,Fengzhaobu,jinzhao,serene_harimari_dialect,serene_harimari,accretive_path,,,,"(220, 18, 245)"
asia,yanshen_superregion,Y13,Jiangdu,jiangdu,jiangszun_dialect,jiangszun,high_philosophy,,,,"(211, 124, 48)"
asia,yanshen_superregion,Y14,Zhiqian,damaogong,jiangyang_dialect,jiangyang,accretive_path,,,,"(11, 17, 69)"
asia,yanshen_superregion,Y15,Beikdugang,beikdugang,jiangyang_dialect,jiangyang,accretive_path,,,,"(119, 99, 188)"
asia,yanshen_superregion,Y16,Jiantsiang,jiantsiang,serene_harimari_dialect,serene_harimari,high_philosophy,,,,"(63, 42, 107)"
asia,yanshen_superregion,Y17,Gushuokguan,gushibi,jiangyang_dialect,jiangyang,accretive_path,,,,"(250, 180, 4)"
asia,yanshen_superregion,Y18,Sziangnu,sziangnu,jiangszun_dialect,jiangszun,high_philosophy,,,,"(184, 146, 255)"
asia,yanshen_superregion,Y19,Tianlou,tianlou,jiangszun_dialect,jiangszun,high_philosophy,,,,"(156, 172, 171)"
asia,yanshen_superregion,Y20,Feiten,feiten,gangim_dialect,gangim,high_philosophy,,,,"(26, 158, 201)"
asia,yanshen_superregion,Y21,Xiyun,xiyun,gangim_dialect,gangim,high_philosophy,,,,"(16, 51, 119)"
asia,yanshen_superregion,Y22,Chajin,chatzin,jiangszun_dialect,jiangszun,devouring_path,,,,"(200, 170, 175)"
asia,yanshen_superregion,Y23,Zyujyut,zyugok,naamjyut_dialect,naamjyut,transmutative_path,,,,"(195, 42, 30)"
asia,yanshen_superregion,Y24,Luoyip,luoyip,gangim_dialect,gangim,high_philosophy,,,,"(235, 181, 13)"
asia,yanshen_superregion,Y25,Zongji,guting,serene_harimari_dialect,serene_harimari,high_philosophy,,,,"(240, 167, 64)"
asia,yanshen_superregion,Y26,Yinquan,tsingchunquan,gangim_dialect,gangim,accretive_path,,,,"(138, 36, 118)"
asia,yanshen_superregion,Y27,Kohai,sising,gangim_dialect,gangim,accretive_path,,,,"(230, 216, 166)"
asia,vimdatrong_superregion,Y28,Jiangliusi,xiadao,szitu_dialect,szitu,accretive_path,,,,"(220, 210, 50)"
asia,vimdatrong_superregion,Y29,Jilin,jiktziancheng,szitu_dialect,szitu,transmutative_path,,,,"(211, 85, 4)"
asia,vimdatrong_superregion,Y30,Aoshan,aoshan,szitu_dialect,szitu,accretive_path,,,,"(170, 76, 66)"
asia,rahen_superregion,Y31,Rang Nartak,rangeenaar,ghavaanaj_dialect,ghavaanaj,accretive_path,,,,"(118, 132, 250)"
asia,vimdatrong_superregion,Y32,Yumaomen,jiuniugong,szitu_dialect,szitu,transmutative_path,,,,"(95, 178, 186)"
asia,rahen_superregion,Y33,Vidvakhoka,gundhagidhur,rasarhid_dialect,rasarhid,transmutative_path,,,,"(226, 186, 165)"
asia,vimdatrong_superregion,Y34,Nay Kwhan,kwhanhu,sikai_dialect,sikai,transmutative_path,,,,"(19, 62, 234)"
asia,vimdatrong_superregion,Y35,Liukhexingzhe,tongmiaojing,szitu_dialect,szitu,accretive_path,,,,"(68, 5, 16)"
asia,vimdatrong_superregion,Y36,Lo Pashong,lo_pahsong,sikai_dialect,sikai,transmutative_path,,,,"(226, 200, 107)"
asia,vimdatrong_superregion,Y37,Mudrabagha,santirantana,primal_harimari_dialect,primal_harimari,accretive_path,,,,"(209, 0, 54)"
asia,vimdatrong_superregion,Y38,Bommak,bommak,ranilau_dialect,ranilau,transmutative_path,,,,"(200, 200, 200)"
asia,vimdatrong_superregion,Y39,Pezarang,yinchao,pezarangi_harpy_dialect,pezarangi_harpy,transmutative_path,,,,"(112, 11, 187)"
asia,vimdatrong_superregion,Y40,He Preahsang,thikvot,teplin_dialect,teplin,transmutative_path,,,,"(99, 147, 104)"
asia,vimdatrong_superregion,Y41,Xaram,xaram,sikai_dialect,sikai,transmutative_path,,,,"(255, 201, 15)"
asia,vimdatrong_superregion,Y42,Linquanzhuang,lingtsuan,szitu_dialect,szitu,transmutative_path,,,,"(126, 131, 206)"
asia,vimdatrong_superregion,Y43,Tsiancukmen,zishimiao,szitu_dialect,szitu,transmutative_path,,,,"(33, 64, 96)"
asia,vimdatrong_superregion,Y44,Shanyutian,shanyutian,szitu_dialect,szitu,accretive_path,,,,"(35, 176, 23)"
asia,vimdatrong_superregion,Y45,Jinhusi,jinhusi,serene_harimari_dialect,serene_harimari,accretive_path,,,,"(205, 212, 244)"
asia,vimdatrong_superregion,Y46,Jianxusi,jianxusi,szitu_dialect,szitu,accretive_path,,,,"(40, 228, 237)"
asia,vimdatrong_superregion,Y47,Yizeikwu,yuetmuk,szitu_dialect,szitu,transmutative_path,,,,"(192, 128, 45)"
asia,vimdatrong_superregion,Y48,Yantrakari,yantragitana,rasarhid_dialect,rasarhid,accretive_path,,,,"(38, 115, 85)"
asia,vimdatrong_superregion,Y49,Qiansimiao,qiansimiao,szitu_dialect,szitu,accretive_path,,,,"(133, 120, 156)"
asia,rahen_superregion,Y50,Phangban,phangban,chengrong_dialect,chengrong,high_philosophy,,,,"(69, 69, 69)"
asia,vimdatrong_superregion,Y51,Bim Lau,bim_lau,ranilau_dialect,ranilau,high_philosophy,,,,"(35, 153, 90)"
asia,rahen_superregion,Y52,Semphrerong,semphrerong,chengrong_dialect,chengrong,high_philosophy,,,,"(205, 87, 137)"
asia,rahen_superregion,Y53,Prukakhin,prukakhin,biengdi_dialect,biengdi,high_philosophy,,,,"(160, 70, 95)"
asia,rahen_superregion,Y54,Risbek,bombek,risbeko_dialect,risbeko,mystic_accord,,,,"(243, 120, 28)"
asia,vimdatrong_superregion,Y55,Khabtei Teleni,khabtei_teleni,biengdi_dialect,biengdi,high_philosophy,,,,"(136, 165, 164)"
asia,vimdatrong_superregion,Y56,Pheuon Duan,hu_phaktai,hinphat_dialect,hinphat,transmutative_path,,,,"(85, 240, 205)"
asia,vimdatrong_superregion,Y57,Phaethmen Di,skarkaophe,gon_dialect,gon,transmutative_path,,,,"(120, 215, 100)"
asia,vimdatrong_superregion,Y58,Lot Dekkhang,lapnam_amrik,teplin_dialect,teplin,high_philosophy,,,,"(227, 79, 79)"
asia,vimdatrong_superregion,Y59,Thirabnir,kesanthi,sikai_dialect,sikai,transmutative_path,,,,"(73, 121, 107)"
asia,vimdatrong_superregion,Y60,Lo Ngoen,huban,sikai_dialect,sikai,transmutative_path,,,,"(20, 50, 30)"
asia,vimdatrong_superregion,Y61,Rongbek,risrong,risbeko_dialect,risbeko,mystic_accord,,,,"(151, 108, 14)"
asia,vimdatrong_superregion,Y62,Khao Elnak,elnak_phakphon,sikai_dialect,sikai,transmutative_path,,,,"(84, 111, 192)"
asia,vimdatrong_superregion,Y63,Verkal Ozovar,verkal_ozovar,nephrite_dwarf_dialect,nephrite_dwarf,dwarven_pantheon,,,,"(159, 224, 208)"
asia,vimdatrong_superregion,Y64,Pinghoi,cay_cam_sinh,naamjyut_dialect,naamjyut,transmutative_path,,,,"(250, 65, 89)"
asia,vimdatrong_superregion,Y65,Arawkelin,arawkelin,jahe_half_elf_dialect,jahe_half_elf,high_philosophy,,,,"(160, 115, 20)"
asia,vimdatrong_superregion,Y66,Hon Sai,tuan_caoban,tamran_dialect,tamran,transmutative_path,,,,"(213, 213, 90)"
asia,vimdatrong_superregion,Y67,Mo Hoang,ma_hoang,tamran_dialect,tamran,high_philosophy,,,,"(240, 200, 20)"
asia,vimdatrong_superregion,Y68,Nagon,mairuk,gon_dialect,gon,transmutative_path,,,,"(110, 230, 160)"
asia,vimdatrong_superregion,Y69,Brenulan,isdusama,kelino_dialect,kelino,high_philosophy,,,,"(115, 54, 53)"
asia,vimdatrong_superregion,Y70,Phonan,kheanupho,phonan_dialect,phonan,accretive_path,,,,"(212, 175, 55)"
asia,vimdatrong_superregion,Y71,Kudet Kai,nirakvonkai,bokai_dialect,bokai,transmutative_path,,,,"(22, 105, 163)"
asia,vimdatrong_superregion,Y72,Chien Binhrung,keoaden,binhrung_dialect,binhrung,transmutative_path,,,,"(181, 0, 20)"
asia,vimdatrong_superregion,Y73,Sirtan,sirtan,sirtana_dialect,sirtana,mystic_accord,,,,"(185, 97, 97)"
asia,vimdatrong_superregion,Y74,Pelimkana,peminong,paru_dialect,paru,mystic_accord,,,,"(60, 115, 20)"
asia,vimdatrong_superregion,Y75,Tlagapatung,tlagapatung,hujan_dialect,hujan,mystic_accord,,,,"(62, 180, 137)"
asia,vimdatrong_superregion,Y76,Jaya Raya,candiraya,hujan_dialect,hujan,mystic_accord,,,,"(147, 191, 155)"
asia,vimdatrong_superregion,Y77,Kaplakawan,kapabeng,hujan_dialect,hujan,mystic_accord,,,,"(68, 78, 62)"
asia,vimdatrong_superregion,Y78,Bukit Bantay,kasepubeng,hujan_dialect,hujan,mystic_accord,,,,"(129, 24, 94)"
asia,vimdatrong_superregion,Y79,Lelak,kuwarmoh,banyak_dialect,banyak,mystic_accord,,,,"(113, 232, 24)"
asia,vimdatrong_superregion,Y80,Menek Poko,linkamtas,banyak_dialect,banyak,mystic_accord,,,,"(41, 107, 66)"
asia,vimdatrong_superregion,Y81,Kuplukamba,kuplukamba,paru_dialect,paru,mystic_accord,,,,"(223, 124, 58)"
asia,vimdatrong_superregion,Y82,Labanyak,labanyak,banyak_dialect,banyak,mystic_accord,,,,"(81, 111, 128)"
asia,vimdatrong_superregion,Y83,Kuta,kuta,paru_dialect,paru,mystic_accord,,,,"(169, 36, 47)"
asia,vimdatrong_superregion,Y84,Lembingtana,aksa_sanuyego,paru_dialect,paru,mystic_accord,,,,"(253, 249, 80)"
asia,yanshen_superregion,Y85,Balrijin,balriza,goldscale_kobold_dialect,goldscale_kobold,accretive_path,,,,"(208, 170, 45)"
asia,vimdatrong_superregion,Y86,Azkare,azkare,sikai_dialect,sikai,transmutative_path,,,,"(136, 30, 9)"
asia,vimdatrong_superregion,Y87,Tidtam,tawantad,hinphat_dialect,hinphat,transmutative_path,,,,"(110, 205, 180)"
asia,vimdatrong_superregion,Y88,Hinphat,patu,hinphat_dialect,hinphat,transmutative_path,,,,"(170, 180, 145)"
asia,yanshen_superregion,Y89,Yuanszi,yuanszi,szitu_dialect,szitu,devouring_path,,,,"(11, 123, 133)"
asia,gozengun_superregion,Y90,Tsuista Khul,tuiinond,kuuldaar_dialect,kuuldaar,saanorgegh,,,,"(70, 30, 30)"
asia,gozengun_superregion,Y91,Nuugdan Tsarai,lungarii,kuuldaar_dialect,kuuldaar,saanorgegh,,,,"(125, 120, 120)"
asia,gozengun_superregion,Y92,Rung Igedch,kaashegaarch,guwaadun_dialect,guwaadun,saanorgegh,,,,"(50, 115, 168)"
asia,gozengun_superregion,Y93,Danggun,jaengujan,wonju_dialect,wonju,neokttareum,,,,"(60, 160, 120)"
asia,gozengun_superregion,Y94,Dalmangaji,suyang,guwaadun_dialect,guwaadun,neokttareum,,,,"(115, 85, 40)"
asia,gozengun_superregion,Y95,Baegye,nakseseom,giteuni_dialect,giteuni,neokttareum,,,,"(192, 192, 192)"
asia,gozengun_superregion,Y96,Guwaamud,hyeonseong,shuvuush_dialect,shuvuush,saanorgegh,,,,"(15, 90, 125)"
asia,vimdatrong_superregion,Y97,Baihon Xinh,tuan_caoban,tamran_dialect,tamran,transmutative_path,,,,"(255, 174, 0)"
asia,yanshen_superregion,Y98,Daxugo,jiantsiang,daxug_dialect,daxug,accretive_path,,,,"(145, 116, 70)"
asia,vimdatrong_superregion,Y99,One Xia,xiadao,szitu_dialect,szitu,accretive_path,,,,"(153, 3, 48)"
europe,western_cannor_superregion,Z01,Empire of Anbennar,anbenncost,east_damerian_dialect,east_damerian,regent_court,,,,"(255, 255, 255)"
europe,western_cannor_superregion,Z02,Magdalaire,magdalaire,wexonard_dialect,wexonard,regent_court,,,,"(139, 168, 169)"
europe,western_cannor_superregion,Z03,Bellacaire,bellacaire,east_damerian_dialect,east_damerian,regent_court,,,,"(195, 110, 165)"
europe,western_cannor_superregion,Z04,Indlebury,indlebury,wexonard_dialect,wexonard,regent_court,,,,"(95, 79, 159)"
europe,western_cannor_superregion,Z05,Tretun,tretun,pearlsedger_dialect,pearlsedger,regent_court,,,,"(187, 122, 87)"
europe,western_cannor_superregion,Z06,Brinkmarches,brinkwick,arannese_dialect,arannese,regent_court,,,,"(220, 198, 36)"
europe,escann_superregion,Z07,Dostanor,new_corveld,dostanorian_dialect,dostanorian,regent_court,,,,"(162, 0, 2)"
europe,gerudia_superregion,Z08,Bjarnrik,konungrhavn,east_dalr_dialect,east_dalr,skaldhyrric_faith,,,,"(185, 122, 87)"
europe,gerudia_superregion,Z09,Skaldskola,skaldol,olavish_dialect,olavish,skaldhyrric_faith,,,,"(234, 200, 200)"
europe,gerudia_superregion,Z10,Revrhavn,revrhavn,west_dalr_dialect,west_dalr,skaldhyrric_faith,,,,"(80, 100, 150)"
europe,gerudia_superregion,Z11,Sidaett,sidhalda,east_dalr_dialect,east_dalr,skaldhyrric_faith,,,,"(144, 178, 163)"
europe,gerudia_superregion,Z12,Naugsvol,naugsvol,olavish_dialect,olavish,skaldhyrric_faith,,,,"(76, 27, 183)"
europe,gerudia_superregion,Z13,Redgarhavn,redgarhavn,olavish_dialect,olavish,skaldhyrric_faith,,,,"(222, 87, 87)"
europe,gerudia_superregion,Z14,Avnkaup,avnkaup,olavish_dialect,olavish,skaldhyrric_faith,,,,"(205, 212, 244)"
europe,gerudia_superregion,Z15,Urviksten,urviksten,olavish_dialect,olavish,skaldhyrric_faith,,,,"(70, 49, 26)"
europe,gerudia_superregion,Z16,Olavlund,olavsborg,olavish_dialect,olavish,skaldhyrric_faith,,,,"(110, 66, 80)"
europe,gerudia_superregion,Z17,Obrtrol,murtrhol,fjord_troll_dialect,fjord_troll,mountain_watchers,,,,"(153, 217, 234)"
europe,gerudia_superregion,Z18,Frozenmaw,bal_vroren,gray_orc_dialect,gray_orc,old_dookan,,,,"(125, 164, 176)"
europe,gerudia_superregion,Z19,Broken Jaw,giants_tears,gray_orc_dialect,gray_orc,old_dookan,,,,"(136, 148, 166)"
europe,gerudia_superregion,Z20,Hideguzzler,west_gulletpeak,common_goblin_dialect,common_goblin,goblinic_shamanism,,,,"(150, 155, 117)"
europe,gerudia_superregion,Z21,Serpentgard,serpentback,blue_reachman_dialect,blue_reachman,regent_court,,,,"(65, 178, 90)"
europe,gerudia_superregion,Z22,Celmaldor,celmaldor,moon_elf_dialect,moon_elf,regent_court,,,,"(133, 133, 160)"
europe,gerudia_superregion,Z23,Esald,esald,white_reachman_dialect,white_reachman,regent_court,,,,"(223, 124, 58)"
europe,gerudia_superregion,Z24,Envermarck,envermarck,blue_reachman_dialect,blue_reachman,regent_court,,,,"(190, 22, 247)"
europe,gerudia_superregion,Z25,Dinesck,dinesck,blue_reachman_dialect,blue_reachman,regent_court,,,,"(250, 65, 89)"
europe,gerudia_superregion,Z26,Adshaw,rycastle,old_alenic_dialect,old_alenic,regent_court,,,,"(92, 70, 37)"
europe,gerudia_superregion,Z27,Cedevik,cedevik,white_reachman_dialect,white_reachman,regent_court,,,,"(14, 20, 48)"
europe,gerudia_superregion,Z28,Bayvic,bayvic,blue_reachman_dialect,blue_reachman,regent_court,,,,"(99, 138, 197)"
europe,gerudia_superregion,Z29,Coldmarket,coldmarket,blue_reachman_dialect,blue_reachman,regent_court,,,,"(84, 87, 255)"
europe,gerudia_superregion,Z30,Everwharf,everwharf,blue_reachman_dialect,blue_reachman,regent_court,,,,"(129, 45, 67)"
europe,gerudia_superregion,Z31,Reachspier,reachspier,blue_reachman_dialect,blue_reachman,regent_court,,,,"(154, 61, 23)"
europe,gerudia_superregion,Z32,Alencay,alencay,blue_reachman_dialect,blue_reachman,regent_court,,,,"(80, 107, 232)"
europe,gerudia_superregion,Z33,Frostwall,frostwall,blue_reachman_dialect,blue_reachman,regent_court,,,,"(99, 177, 200)"
europe,escann_superregion,Z34,Black Castanor,the_north_citadel,black_castanorian_dialect,black_castanorian,skaldhyrric_faith,,,,"(0, 0, 0)"
europe,escann_superregion,Z35,Rosande,bladeskeep,rosanda_dialect,rosanda,regent_court,,,,"(131, 52, 54)"
europe,escann_superregion,Z36,Hammerhome,bladeskeep,silver_dwarf_dialect,silver_dwarf,regent_court,,,,"(217, 231, 232)"
europe,escann_superregion,Z37,Covenblad,bladeskeep,covenbladic_dialect,covenbladic,corinite,,,,"(168, 211, 244)"
europe,western_cannor_superregion,Z38,Kobildzan,deep_kobilderd,kobildzani_kobold_dialect,kobildzani_kobold,kobold_dragon_cult,,,,"(204, 181, 189)"
europe,western_cannor_superregion,Z39,Viswall,south_viswall,visfoot_halfling_dialect,visfoot_halfling,regent_court,,,,"(200, 200, 200)"
europe,western_cannor_superregion,Z40,Acromton,acromton,east_damerian_dialect,east_damerian,regent_court,,,,"(255, 215, 153)"
europe,western_cannor_superregion,Z41,Plumwall,plumwall,east_damerian_dialect,east_damerian,regent_court,,,,"(95, 50, 255)"
europe,western_cannor_superregion,Z42,Varivar,varivar,moon_elf_dialect,moon_elf,regent_court,,,,"(175, 111, 73)"
north_america,ruin_proper_superregion,Z43,Aelnar,sella,star_elf_dialect,star_elf,elven_forebears,,,,"(28, 31, 150)"
south_america,torn_gates_superregion,Z44,Silblaidd orda,ricardsport,star_elf_dialect,star_elf,elven_forebears,,,,"(145, 112, 200)"
europe,gerudia_superregion,Z45,Vrorenmarch,mammoth_hall,white_reachman_dialect,white_reachman,regent_court,,,,"(128, 255, 255)"
europe,western_cannor_superregion,Z46,Esmaria,esmaraine,esmari_dialect,esmari,regent_court,,,,"(241, 174, 118)"
europe,gerudia_superregion,Z47,Doombringer Clan,giantsmarch,gray_orc_dialect,gray_orc,old_dookan,,,,"(172, 166, 217)"
europe,gerudia_superregion,Z48,Rivsby,rivsby,white_reachman_dialect,white_reachman,regent_court,,,,"(58, 124, 223)"
europe,gerudia_superregion,Z49,Eskerborg,eskerborg,white_reachman_dialect,white_reachman,regent_court,,,,"(53, 164, 58)"
europe,gerudia_superregion,Z50,Grombar,bal_vroren,gray_orc_dialect,gray_orc,great_dookan,,,,"(101, 125, 134)"
europe,escann_superregion,Z51,Khozrugan,carlanhal,green_orc_dialect,green_orc,great_dookan,,,,"(100, 180, 100)"
europe,escann_superregion,Z52,Unguldavor,north_castonath,green_orc_dialect,green_orc,great_dookan,,,,"(20, 160, 60)"
europe,escann_superregion,Z53,Barumand,banesfork,green_orc_dialect,green_orc,great_dookan,,,,"(220, 210, 50)"
europe,escann_superregion,Z54,Karakhanbar,banesfork,green_orc_dialect,green_orc,great_dookan,,,,"(90, 25, 25)"
serpentspine,west_serpentspine_superregion,Z55,Darkscale,scavengers'_hovel,darkscale_kobold_dialect,darkscale_kobold,nimrithan,,,,"(189, 8, 8)"
serpentspine,west_serpentspine_superregion,Z56,Kuxhezte,amldihr,darkscale_kobold_dialect,darkscale_kobold,kobold_dragon_cult,,,,"(81, 16, 16)"
africa,bulwar_superregion,Z57,Karashar,azka-sur,karashari_orc_dialect,karashari_orc,old_bulwari_sun_cult,,,,"(28, 20, 20)"
asia,yanshen_superregion,Z58,Lamwun,lamwun,naamjyut_dialect,naamjyut,accretive_path,,,,"(130, 145, 65)"
asia,yanshen_superregion,Z59,Szicheng,szicheng,jiangszun_dialect,jiangszun,high_philosophy,,,,"(40, 175, 255)"
asia,yanshen_superregion,Z60,Tsukqiao,tiaochi,beikling_dialect,beikling,devouring_path,,,,"(180, 155, 149)"
asia,yanshen_superregion,Z61,Xiongxiap,chashangyik,beikling_dialect,beikling,devouring_path,,,,"(117, 85, 85)"
asia,vimdatrong_superregion,Z62,Thangoya,haiban,sikai_dialect,sikai,accretive_path,,,,"(170, 200, 65)"
asia,vimdatrong_superregion,Z63,Thidinkai,nirakvonkai,bokai_dialect,bokai,accretive_path,,,,"(135, 125, 85)"
asia,vimdatrong_superregion,Z64,Damoh Yangla,kuta,hujan_dialect,hujan,mystic_accord,,,,"(215, 50, 125)"
asia,yanshen_superregion,Z65,Yanshen,tianlou,jiangszun_dialect,jiangszun,accretive_path,,,,"(190, 190, 190)"
asia,yanshen_superregion,Z66,Dahui,tianlou,jiangszun_dialect,jiangszun,high_philosophy,,,,"(150, 200, 200)"
asia,yanshen_superregion,Z67,Lianzhou,tianlou,serene_harimari_dialect,serene_harimari,high_philosophy,,,,"(255, 85, 50)"
europe,western_cannor_superregion,Z68,Toarnaire,toarnaire,roilsardi_dialect,roilsardi,regent_court,,,,"(152, 28, 102)"
north_america,ruin_proper_superregion,Z69,Aelnar_Lithiel,sella,star_elf_dialect,star_elf,elven_forebears,,,,"(28, 40, 180)"
north_america,ruin_proper_superregion,Z70,Aelnar_Kayd,sella,star_elf_dialect,star_elf,elven_forebears,,,,"(60, 50, 150)"
north_america,ruin_proper_superregion,Z71,Aelnar_Aelthanas,sella,star_elf_dialect,star_elf,elven_forebears,,,,"(28, 50, 150)"
north_america,ruin_proper_superregion,Z72,Aelnar_Sicrheior,sella,star_elf_dialect,star_elf,elven_forebears,,,,"(95, 50, 150)"
north_america,ruin_proper_superregion,Z73,Aelnar_Dahvar,sella,star_elf_dialect,star_elf,elven_forebears,,,,"(70, 31, 150)"
europe,gerudia_superregion,Z74,Gerudaghot,murtrhol,fjord_troll_dialect,fjord_troll,mountain_watchers,,,,"(62, 120, 178)"
europe,escann_superregion,Z75,The First Acolyte,the_north_citadel,black_demesner_dialect,black_demesner,regent_court,,,,"(80, 80, 80)"
europe,escann_superregion,Z76,The Second Acolyte,the_north_citadel,black_demesner_dialect,black_demesner,regent_court,,,,"(48, 48, 48)"
europe,escann_superregion,Z77,The Third Acolyte,the_north_citadel,black_demesner_dialect,black_demesner,regent_court,,,,"(22, 17, 27)"
europe,escann_superregion,Z78,The Fourth Acolyte,the_north_citadel,black_demesner_dialect,black_demesner,regent_court,,,,"(25, 15, 15)"
europe,escann_superregion,Z79,The Fifth Acolyte,the_north_citadel,black_demesner_dialect,black_demesner,regent_court,,,,"(25, 25, 25)"
europe,escann_superregion,Z80,The Sixth Acolyte,the_north_citadel,black_demesner_dialect,black_demesner,regent_court,,,,"(7, 14, 21)"
europe,escann_superregion,Z81,The Seventh Acolyte,the_north_citadel,black_demesner_dialect,black_demesner,regent_court,,,,"(25, 20, 29)"
serpentspine,west_serpentspine_superregion,Z82,Kar-Ankash,hul-jorkad,black_orc_dialect,black_orc,old_dookan,,,,"(10, 18, 8)"
europe,gerudia_superregion,Z83,Blodfjell,sarbann,west_dalr_dialect,west_dalr,skaldhyrric_faith,,,,"(120, 0, 19)"
europe,gerudia_superregion,Z84,Varheim,torbjoldhavn,west_dalr_dialect,west_dalr,skaldhyrric_faith,,,,"(44, 92, 57)"
europe,gerudia_superregion,Z85,Frostbrygja,sporreyn,east_dalr_dialect,east_dalr,skaldhyrric_faith,,,,"(6, 142, 155)"
europe,escann_superregion,Z86,Soyzkaru Cartel,aldwigard,forest_goblin_dialect,forest_goblin,goblinic_shamanism,,,,"(151, 22, 22)"
europe,escann_superregion,Z87,Akluztajo,aldwigard,forest_goblin_dialect,forest_goblin,pactseeker,,,,"(19, 58, 20)"
europe,gerudia_superregion,Z88,Vaengheim,vængrheim,jarnklo_harpy_dialect,jarnklo_harpy,skaldhyrric_faith,,,,"(215, 218, 255)"
europe,gerudia_superregion,Z89,Digoveda,nednvidr,forest_troll_dialect,forest_troll,mountain_watchers,,,,"(239, 131, 131)"
europe,western_cannor_superregion,Z90,Turnwell,turnwell,redfoot_halfling_dialect,redfoot_halfling,regent_court,,,,"(172, 166, 125)"
,,Z91,Jarvema,,,,,,,,"(20, 31, 107)"
,,Z92,Cagodor,,,,,,,,"(20, 107, 28)"
,,Z97,Ravelian State,,,,,,,,"(69, 69, 69)"
europe,escann_superregion,Z99,Black Demesne,the_north_citadel,black_demesner_dialect,black_demesner,regent_court,,,,"(6, 6, 6)"
